scorer,DLC_resnet152_Rig_VideosOct10shuffle1_230000,DLC_resnet152_Rig_VideosOct10shuffle1_230000,DLC_resnet152_Rig_VideosOct10shuffle1_230000,DLC_resnet152_Rig_VideosOct10shuffle1_230000,DLC_resnet152_Rig_VideosOct10shuffle1_230000,DLC_resnet152_Rig_VideosOct10shuffle1_230000,DLC_resnet152_Rig_VideosOct10shuffle1_230000,DLC_resnet152_Rig_VideosOct10shuffle1_230000,DLC_resnet152_Rig_VideosOct10shuffle1_230000,DLC_resnet152_Rig_VideosOct10shuffle1_230000,DLC_resnet152_Rig_VideosOct10shuffle1_230000,DLC_resnet152_Rig_VideosOct10shuffle1_230000,DLC_resnet152_Rig_VideosOct10shuffle1_230000,DLC_resnet152_Rig_VideosOct10shuffle1_230000,DLC_resnet152_Rig_VideosOct10shuffle1_230000,DLC_resnet152_Rig_VideosOct10shuffle1_230000,DLC_resnet152_Rig_VideosOct10shuffle1_230000,DLC_resnet152_Rig_VideosOct10shuffle1_230000
bodyparts,left_tuft,left_tuft,left_tuft,left_eye,left_eye,left_eye,forehead,forehead,forehead,nose,nose,nose,right_eye,right_eye,right_eye,right_tuft,right_tuft,right_tuft
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,362.3241271972656,856.7723388671875,0.9989142417907715,368.36212158203125,880.8159790039062,0.9969582557678223,356.4455261230469,870.7346801757812,0.9999479055404663,367.1615295410156,904.0874633789062,0.9993463158607483,340.4715576171875,885.8727416992188,0.99937504529953,303.51409912109375,860.0100708007812,0.9997082352638245
1,365.7864685058594,861.4805297851562,0.9995966553688049,367.080810546875,883.5340576171875,0.9985620379447937,355.3018493652344,871.6417846679688,0.9999421834945679,363.451171875,905.9141235351562,0.9980940222740173,338.29180908203125,886.7520141601562,0.9993727803230286,303.41412353515625,860.5203247070312,0.999716579914093
2,367.52618408203125,864.02197265625,0.9998462200164795,365.4891052246094,887.19677734375,0.9988479614257812,353.0791931152344,873.3189086914062,0.999811589717865,360.8332214355469,908.537109375,0.9990736246109009,335.6232604980469,887.3605346679688,0.9987825751304626,302.6799621582031,861.5249633789062,0.9996335506439209
3,367.9211120605469,864.8883056640625,0.9998626708984375,365.2880554199219,888.290283203125,0.9989416003227234,352.5411071777344,874.1150512695312,0.9997122883796692,360.4768371582031,909.2881469726562,0.9997085928916931,334.998046875,888.0150756835938,0.9987548589706421,301.88079833984375,863.128662109375,0.9997043013572693
4,367.9924621582031,864.536865234375,0.9999076128005981,364.88421630859375,889.4010620117188,0.99907386302948,352.3830261230469,874.26220703125,0.9996321201324463,359.3010559082031,909.3380126953125,0.9996780157089233,334.55718994140625,889.44873046875,0.9987996816635132,301.8983154296875,863.4708251953125,0.9997571110725403
5,369.0450134277344,865.9652099609375,0.9999681711196899,364.5832824707031,890.1864624023438,0.9991154074668884,352.5396728515625,874.75146484375,0.999692440032959,358.81536865234375,909.036865234375,0.9997065663337708,334.2101745605469,889.5009765625,0.9988207221031189,301.9720458984375,863.5999755859375,0.9997835755348206
6,369.7332763671875,866.5487670898438,0.9999750852584839,365.0779724121094,890.7877807617188,0.9989455342292786,353.18621826171875,875.3831787109375,0.9997822642326355,359.3480529785156,909.3700561523438,0.9997807145118713,334.6620178222656,889.7161865234375,0.9990522265434265,302.7730407714844,862.2745361328125,0.9997945427894592
7,370.09698486328125,866.3553466796875,0.9999765157699585,365.7115173339844,889.71826171875,0.9990366697311401,353.1842346191406,875.6898193359375,0.9997959733009338,359.1490173339844,909.6975708007812,0.9997745156288147,334.7551574707031,889.8973999023438,0.9991040825843811,303.0803527832031,862.3679809570312,0.9998471736907959
8,370.70599365234375,866.5950317382812,0.9999748468399048,366.1385498046875,890.035400390625,0.999270498752594,353.90838623046875,876.158447265625,0.9998478889465332,359.8603210449219,909.9698486328125,0.9997803568840027,335.45635986328125,890.1727294921875,0.9992076754570007,303.91156005859375,862.1658935546875,0.9999077320098877
9,371.10150146484375,866.88037109375,0.9999727010726929,366.4558410644531,890.476318359375,0.9993605017662048,354.1904296875,876.7191162109375,0.9998601675033569,360.5964660644531,910.4415893554688,0.9997604489326477,335.8341979980469,890.6436767578125,0.9993007183074951,304.1581726074219,862.4007568359375,0.9999252557754517
10,371.7659912109375,867.2410278320312,0.9999678134918213,366.96197509765625,890.791259765625,0.9994539618492126,354.4532470703125,877.2196655273438,0.9998842477798462,361.7169189453125,910.939208984375,0.9996936321258545,336.2169494628906,891.160400390625,0.9993252754211426,304.43035888671875,862.5819091796875,0.9999381303787231
11,372.094970703125,867.660400390625,0.9999657869338989,367.2309265136719,891.177734375,0.9995028972625732,354.5713806152344,877.675048828125,0.9998956918716431,362.095947265625,911.79296875,0.9996920824050903,336.4010314941406,891.6978759765625,0.9993773102760315,304.5801696777344,862.8784790039062,0.9999468326568604
12,372.0618591308594,867.9422607421875,0.9999704360961914,367.20538330078125,891.7853393554688,0.9995115995407104,354.3458251953125,878.2510986328125,0.9998985528945923,361.6490783691406,913.3270874023438,0.999803364276886,336.2056884765625,892.4659423828125,0.9993765950202942,304.88507080078125,863.2123413085938,0.9999563694000244
